,Rue,Adresse,Nombre,Lat,Long,Bureau,Voix LFI du bureau,Nombre d'électeurs du bureau,Voix estimées
726,AVENUE ROGER SALENGRO,  200 AVENUE ROGER SALENGRO ,22,45.7820471,4.8883582,18,182,1114,7.305575447755173
727,AVENUE ROGER SALENGRO,  183A AVENUE ROGER SALENGRO ,7,45.7822281,4.8856635,19,106,1035,1.5107955045193384
728,AVENUE ROGER SALENGRO,  183B AVENUE ROGER SALENGRO ,5,45.7822281,4.8856635,19,106,1035,1.0791396460852416
729,AVENUE ROGER SALENGRO,209 AVENUE ROGER SALENGRO ,6,45.7822721,4.8883987,18,182,1114,1.9924296675695925
730,AVENUE ROGER SALENGRO,  185A AVENUE ROGER SALENGRO ,8,45.7824461,4.8856684,19,106,1035,1.7266234337363866
731,AVENUE ROGER SALENGRO,  185B AVENUE ROGER SALENGRO ,8,45.7824461,4.8856684,19,106,1035,1.7266234337363866
732,AVENUE ROGER SALENGRO,  187A AVENUE ROGER SALENGRO ,9,45.7826176,4.8856725,19,106,1035,1.9424513629534348
733,AVENUE ROGER SALENGRO,  187B AVENUE ROGER SALENGRO ,8,45.7826176,4.8856725,19,106,1035,1.7266234337363866
734,AVENUE ROGER SALENGRO,  187C AVENUE ROGER SALENGRO ,7,45.7826176,4.8856725,19,106,1035,1.5107955045193384
735,AV ROGER SALENGRO,48 AV ROGER SALENGRO ,13,45.7762264,4.8723989,23,149,1198,3.732672277249695
736,AV ROGER SALENGRO,214 AV ROGER SALENGRO ,17,45.7824372,4.8899995,18,182,1114,5.645217391447179
737,AVENUE SALENGRO,  45 AVENUE SALENGRO ,31,45.7764892,4.8728429,25,163,1241,9.476443311625564
738,RUE SPREAFICO,  24 RUE SPREAFICO ,18,45.7766471,4.8729332,25,163,1241,5.502450955137424
739,RUE RUE DE BRUXELLES,50 RUE RUE DE BRUXELLES ,15,45.7771273,4.8724398,25,163,1241,4.585375795947853
740,RUE LEON FABRE,4 RUE LEON FABRE ,10,45.7789894,4.872696,25,163,1241,3.056917197298569
741,RUE L?ON FABRE,6 RUE L?ON FABRE ,9,45.7788065,4.8734609,25,163,1241,2.751225477568712
742,AVENUE AVENUE ALBERT EINSTEIN,7 AVENUE AVENUE ALBERT EINSTEIN ,205,45.7810119,4.877338,21,141,1188,54.84135679461529
743,AVENUE AVENUE ALBERT EINSTEIN,3 AVENUE AVENUE ALBERT EINSTEIN ,1,45.7811014,4.8762295,21,141,1188,0.2675188136322697
744,AVENUE AVENUE ALBERT EINSTEIN,3 AVENUE AVENUE ALBERT EINSTEIN ,235,45.7811014,4.8762295,21,141,1188,62.86692120358337
745,AVENUE AVENUE ALBERT EINSTEIN,3 AVENUE AVENUE ALBERT EINSTEIN ,166,45.7811014,4.8762295,21,141,1188,44.40812306295677
746,AVENUE AVENUE ALBERT EINSTEIN,3 AVENUE AVENUE ALBERT EINSTEIN ,151,45.7811014,4.8762295,21,141,1188,40.39534085847272
747,AVENUE AVENUE ALBERT EINSTEIN,3 AVENUE AVENUE ALBERT EINSTEIN ,223,45.7811014,4.8762295,21,141,1188,59.656695439996135
748,AVENUE AVENUE ALBERT EINSTEIN,3 AVENUE AVENUE ALBERT EINSTEIN ,185,45.7811014,4.8762295,21,141,1188,49.49098052196989
749,AVENUE AVENUE ALBERT EINSTEIN,3 AVENUE AVENUE ALBERT EINSTEIN ,184,45.7811014,4.8762295,21,141,1188,49.22346170833762
750,AVENUE AVENUE EINSTEIN,3 AVENUE AVENUE EINSTEIN ,128,45.7811014,4.8762295,21,141,1188,34.24240814493052
751,AVENUE ALBERT EINSTEIN,5  AVENUE ALBERT EINSTEIN ,162,45.7817598,4.8775411,21,141,1188,43.33804780842769
752,AVENUE ALBERT EINSTEIN,"  20, AVENUE ALBERT EINSTEIN ",105,45.7825654,4.8782759,20,157,1197,28.91898933494964
753,AVENUE ALBERT EINSTEIN,  31 AVENUE ALBERT EINSTEIN ,10,45.7839503,4.8853251,19,106,1035,2.158279292170483
754,AV ALBERT EINSTEIN,  20 AV ALBERT EINSTEIN ,22,45.7825654,4.8782759,20,157,1197,6.059216813037067
755,RUE ANTONINS,17 RUE ANTONINS ,1,45.7811886,4.8787336,21,141,1188,0.2675188136322697
756,IMPASSE DES TILLEULS,  15 IMPASSE DES TILLEULS ,7,45.7799891,4.8801783,20,157,1197,1.927932622329976
757,IMPASSE DES TILLEULS,  14 IMPASSE DES TILLEULS ,10,45.7805926,4.8796999,20,157,1197,2.754189460471394
758,RUE COURTELINE,  47 RUE COURTELINE ,12,45.7794817,4.8795432,20,157,1197,3.305027352565673
759,RUE COURTELINE,  47 RUE COURTELINE ,2,45.7794817,4.8795432,20,157,1197,0.5508378920942788
760,RUE COURTELINE,  55 RUE COURTELINE ,12,45.7797342,4.8805018,20,157,1197,3.305027352565673
761,RUE COURTELINE,  57 RUE COURTELINE ,10,45.7797542,4.880814,20,157,1197,2.754189460471394
762,RUE COURTELINE,  59 RUE COURTELINE ,10,45.7797588,4.8809197,20,157,1197,2.754189460471394
763,RUE GEORGES COURTELINE,  23 RUE GEORGES COURTELINE ,4,45.7783553,4.8775211,21,141,1188,1.0700752545290788
764,RUE GEORGES COURTELINE,  40 RUE GEORGES COURTELINE ,30,45.7790033,4.8789038,16,151,1134,8.82113223766688
765,RUE GEORGES COURTELINE,"  60, RUE GEORGES COURTELINE ",20,45.7796429,4.8807381,16,151,1134,5.880754825111253
766,AVENUE AVENUE ROGER SALENGRO,16 AVENUE AVENUE ROGER SALENGRO ,15,45.7748258,4.8693712,24,169,1165,4.623347877050138
767,AVENUE AVENUE ROGER SALENGRO,18 AVENUE AVENUE ROGER SALENGRO ,2,45.7748804,4.8694907,24,169,1165,0.6164463836066851
768,AVENUE AVENUE ROGER SALENGRO,17 AVENUE AVENUE ROGER SALENGRO ,1,45.7751061,4.8694166,24,169,1165,0.30822319180334257
769,AVENUE AVENUE ROGER SALENGRO,29 AVENUE AVENUE ROGER SALENGRO ,24,45.7757521,4.8702867,24,169,1165,7.397356603280221
770,AVENUE AVENUE ROGER SALENGRO,35 AVENUE AVENUE ROGER SALENGRO ,21,45.7758644,4.8704745,24,169,1165,6.472687027870194
771,AVENUE AVENUE ROGER SALENGRO,87 AVENUE AVENUE ROGER SALENGRO ,8,45.7774015,4.8774038,16,151,1134,2.352301930044501
772,AVENUE AVENUE ROGER SALENGRO,118 AVENUE AVENUE ROGER SALENGRO ,44,45.7788085,4.8804774,16,151,1134,12.937660615244756
773,RUE DES ANTONINS,"  43, RUE DES ANTONINS ",9,45.7795834,4.879172,21,141,1188,2.407669322690427
774,RUE DES ANTONINS,"  43, RUE DES ANTONINS ",1,45.7795834,4.879172,21,141,1188,0.2675188136322697
775,RUE DES ANTONINS,  39 RUE DES ANTONINS ,30,45.7798831,4.8791005,21,141,1188,8.02556440896809
776,RUE DES ANTONINS,  37BIS RUE DES ANTONINS ,1,45.7799181,4.8792762,21,141,1188,0.2675188136322697
777,RUE MARCEL DUTARTRE,  27 RUE MARCEL DUTARTRE ,6,45.779721,4.8783181,21,141,1188,1.605112881793618
778,AV. ROGER SALENGRO,  104 AV. ROGER SALENGRO ,1,45.7781547,4.8792315,16,151,1134,0.29403774125556265
779,RUE EDOUARD VAILLANT,  51 RUE EDOUARD VAILLANT ,18,45.7749947,4.8803817,15,141,1159,4.359029273376188
780,RUE EDOUARD VAILLANT,  9 RUE EDOUARD VAILLANT ,5,45.7778206,4.879663,16,151,1134,1.4701887062778132
781,RUE DE LA FILATURE,  35 RUE DE LA FILATURE ,19,45.7777485,4.8809199,16,151,1134,5.58671708385569
782,RUE DE LA FILATURE,55 RUE DE LA FILATURE ,13,45.7781861,4.882837,17,120,1035,3.142708440252517
783,RUE DES ALLIES,37 RUE DES ALLIES ,7,45.776703,4.8818609,17,120,1035,1.6922276216744323
784,RUE DES ALLIES,  15 RUE DES ALLIES ,1,45.7780581,4.8815158,16,151,1134,0.29403774125556265
785,RUE HENRI,6 RUE HENRI ,8,45.7789194,4.8819892,16,151,1134,2.352301930044501
786,RUE HENRI,  7 RUE HENRI ,1,45.7790022,4.8821133,19,106,1035,0.21582792921704833
787,RUE HENRI,  7 RUE HENRI ,1,45.7790022,4.8821133,19,106,1035,0.21582792921704833
788,RUE HENRI,  7 RUE HENRI ,1,45.7790022,4.8821133,19,106,1035,0.21582792921704833
789,RUE HENRI,  7 RUE HENRI ,1,45.7790022,4.8821133,19,106,1035,0.21582792921704833
790,RUE HENRI,  7 RUE HENRI ,1,45.7790022,4.8821133,19,106,1035,0.21582792921704833
791,RUE HENRI,  7 RUE HENRI ,1,45.7790022,4.8821133,19,106,1035,0.21582792921704833
792,RUE HENRI,  7 RUE HENRI ,15,45.7790022,4.8821133,19,106,1035,3.237418938255725
793,RUE HENRI,  5 RUE HENRI ,1,45.7791032,4.8820985,19,106,1035,0.21582792921704833
794,RUE HENRI,  5 RUE HENRI ,1,45.7791032,4.8820985,19,106,1035,0.21582792921704833
795,RUE HENRI,  5 RUE HENRI ,1,45.7791032,4.8820985,19,106,1035,0.21582792921704833
796,RUE HENRI,  5 RUE HENRI ,9,45.7791032,4.8820985,19,106,1035,1.9424513629534348
797,RUE GEORGES CL?MENCEAU,5 RUE GEORGES CL?MENCEAU ,8,45.7771526,4.8827181,17,120,1035,1.9339744247707795
798,RUE RUE DES FONTANIERES,17 RUE RUE DES FONTANIERES ,11,45.7767727,4.8830852,17,120,1035,2.659214834059822
799,RUE RUE DES FONTANIERES,15 RUE RUE DES FONTANIERES ,12,45.7768667,4.8830096,17,120,1035,2.9009616371561697
800,"D, RUE DE FONTANNI?RES","  21 D, RUE DE FONTANNI?RES ",4,45.7764234,4.8835811,17,120,1035,0.9669872123853898
801,RUE DE FONTANI?RES,  21 RUE DE FONTANI?RES ,24,45.7764234,4.8835811,17,120,1035,5.8019232743123395
802,RUE RUE DES BIENVENUS,94 RUE RUE DES BIENVENUS ,2,45.7726355,4.884921,13,108,1056,0.3855889021876519
803,RUE RUE DES BIENVENUS,20 RUE RUE DES BIENVENUS ,13,45.7769053,4.8840433,17,120,1035,3.142708440252517
804,RUE RUE DES BIENVENUS,18 RUE RUE DES BIENVENUS ,13,45.7770011,4.8840234,17,120,1035,3.142708440252517
805,RUE DES BIENVENUS,  62 RUE DES BIENVENUS ,47,45.7746579,4.8844802,13,108,1056,9.06133920140982
806,RUE DES BIENVENUS,  9 RUE DES BIENVENUS ,14,45.7773266,4.8841143,17,120,1035,3.3844552433488646
807,IMPASSE FRAN?OIS CHANTEUR,  1 IMPASSE FRAN?OIS CHANTEUR ,14,45.7775848,4.8851964,7,164,1109,3.495783354859573
808,RUE RUE ARMAND,13 RUE RUE ARMAND ,10,45.7789767,4.8853588,19,106,1035,2.158279292170483
809,RUE RUE ARMAND,15 RUE RUE ARMAND ,10,45.7790333,4.8855255,19,106,1035,2.158279292170483
810,RUE RUE ARMAND,17 RUE RUE ARMAND ,10,45.7791202,4.8857717,19,106,1035,2.158279292170483
811,RUE RUE ARMAND,19 RUE RUE ARMAND ,10,45.7791941,4.8859879,19,106,1035,2.158279292170483
812,RUE RUE ARMAND,21 RUE RUE ARMAND ,10,45.779451,4.886137,19,106,1035,2.158279292170483
813,RUE RUE ARMAND,23 RUE RUE ARMAND ,10,45.7795419,4.8864079,19,106,1035,2.158279292170483
814,RUE RUE EMILE DUNIERE,17 RUE RUE EMILE DUNIERE ,10,45.7790097,4.8851604,19,106,1035,2.158279292170483
815,RUE RUE EMILE DUNIERE,15 RUE RUE EMILE DUNIERE ,10,45.7792311,4.8850083,19,106,1035,2.158279292170483
816,AVENUE ROGER SALENGRO RESID.P.JEAN DE BERANGER,155  AVENUE ROGER SALENGRO RESID.P.JEAN DE BERANGER ,13,45.780331,4.882847,20,157,1197,3.5804462986128125
817,PLACE DE CROIX LUIZET RESID. P.JEAN DE BERANGER,5  PLACE DE CROIX LUIZET RESID. P.JEAN DE BERANGER ,21,45.7805161,4.8829319,20,157,1197,5.783797866989928
818,PLACE DE CROIX LUIZET RESID. P.JEAN DE BERANGER,4  PLACE DE CROIX LUIZET RESID. P.JEAN DE BERANGER ,42,45.7806395,4.8827662,20,157,1197,11.567595733979855
819,RUE DE L'ESPOIR,  15 RUE DE L'ESPOIR ,7,45.7821741,4.8823524,20,157,1197,1.927932622329976
820,RUE DE L'ESPOIR,  33 RUE DE L'ESPOIR ,1,45.7822965,4.8818185,20,157,1197,0.2754189460471394
821,RUE DE L'ESPOIR,  31 RUE DE L'ESPOIR ,1,45.7823127,4.8818744,20,157,1197,0.2754189460471394
822,RUE DE L'ESPOIR,  17 RUE DE L'ESPOIR ,1,45.7823424,4.8823569,20,157,1197,0.2754189460471394
823,RUE DE L'ESPOIR,  27 RUE DE L'ESPOIR ,1,45.7823428,4.8820093,20,157,1197,0.2754189460471394
824,RUE DE L'ESPOIR,  29 RUE DE L'ESPOIR ,1,45.7823559,4.8820593,20,157,1197,0.2754189460471394
825,RUE DE L'ESPOIR,  25 RUE DE L'ESPOIR ,1,45.7823587,4.8820845,20,157,1197,0.2754189460471394
826,RUE DE L'ESPOIR,  23 RUE DE L'ESPOIR ,1,45.7823747,4.8821533,20,157,1197,0.2754189460471394
827,RUE DE L'ESPOIR,  21 RUE DE L'ESPOIR ,1,45.7823897,4.8822233,20,157,1197,0.2754189460471394
828,RUE DE L'ESPOIR,  19 RUE DE L'ESPOIR ,1,45.7824039,4.8822895,20,157,1197,0.2754189460471394
829,RUE JEAN BAPTISTE CLEMENT,  27 RUE JEAN BAPTISTE CLEMENT ,5,45.7815168,4.8813976,20,157,1197,1.377094730235697
830,RUE JEAN-BAPTISTE CLEMENT,  17-19 RUE JEAN-BAPTISTE CLEMENT ,2,45.7818082,4.8807449,20,157,1197,0.5508378920942788
831,RUE VIRET,  37 RUE VIRET ,25,45.7722261,4.8756537,35,136,1166,7.520375735579687
832,RUE VIRET,  1 RUE VIRET ,6,45.7746068,4.8755994,35,136,1166,1.804890176539125
833,RUE RUE HIPPOLYTE KAHN,8 RUE RUE HIPPOLYTE KAHN ,10,45.7715531,4.8751765,35,136,1166,3.0081502942318754
834,RUE RUE HIPPOLYTE KAHN,8 RUE RUE HIPPOLYTE KAHN ,5,45.7715531,4.8751765,35,136,1166,1.5040751471159377
835,INCONNUE COURS EMILE ZOLA,123 INCONNUE COURS EMILE ZOLA ,26,45.7704488,4.8750211,35,136,1166,7.821190765002875
836,INCONNUE COURS EMILE ZOLA,121 INCONNUE COURS EMILE ZOLA ,18,45.7704821,4.8747978,35,136,1166,5.414670529617375
837,RUE RUE DEDIEU,41 RUE RUE DEDIEU ,10,45.7695012,4.8663251,33,169,1356,2.2774970527390024
838,RUE RUE DEDIEU,43 RUE RUE DEDIEU ,12,45.7695021,4.8664333,33,169,1356,2.7329964632868022
839,RUE RUE DEDIEU,45 RUE RUE DEDIEU ,12,45.7695314,4.8670559,33,169,1356,2.7329964632868022
840,RUE RUE DEDIEU,124 RUE RUE DEDIEU ,9,45.7696786,4.8745273,39,179,1490,2.0817617303036733
841,A RUE RUE SONGIEU,18 A RUE RUE SONGIEU ,1,45.7685668,4.8747179,39,179,1490,0.23130685892263034
842,B RUE RUE SONGIEU,18 B RUE RUE SONGIEU ,1,45.7685668,4.8747179,39,179,1490,0.23130685892263034
843,C RUE RUE SONGIEU,18 C RUE RUE SONGIEU ,13,45.7685668,4.8747179,39,179,1490,3.0069891659941947
844,D RUE RUE SONGIEU,18 D RUE RUE SONGIEU ,1,45.7685668,4.8747179,39,179,1490,0.23130685892263034
845,E RUE RUE SONGIEU,18 E RUE RUE SONGIEU ,8,45.7685668,4.8747179,39,179,1490,1.8504548713810427
846,F RUE RUE SONGIEU,18 F RUE RUE SONGIEU ,8,45.7685668,4.8747179,39,179,1490,1.8504548713810427
847,G RUE RUE SONGIEU,18 G RUE RUE SONGIEU ,8,45.7685668,4.8747179,39,179,1490,1.8504548713810427
848,H RUE RUE SONGIEU,18 H RUE RUE SONGIEU ,11,45.7685668,4.8747179,39,179,1490,2.544375448148934
849,COURS COURS DE LA REPUBLIQUE,43 COURS COURS DE LA REPUBLIQUE ,21,45.7681415,4.8740095,39,179,1490,4.857444037375237
850,COURS COURS DE LA REPUBLIQUE,32 COURS COURS DE LA REPUBLIQUE ,45,45.7682794,4.8737397,39,179,1490,10.408808651518365
851,B COURS COURS DE LA REPUBLIQUE,45 B COURS COURS DE LA REPUBLIQUE ,24,45.7678609,4.8740249,39,179,1490,5.551364614143129
852,RUE RUE MANSARD,23 RUE RUE MANSARD ,8,45.7683246,4.8728609,39,179,1490,1.8504548713810427
853,RUE MANSARD,"  29, RUE MANSARD ",1,45.7680602,4.8728906,39,179,1490,0.23130685892263034
854,RUE LOUIS BECKER,57  RUE LOUIS BECKER ,21,45.7652797,4.8694077,38,151,1413,4.111291239096035
855,RUE LOUIS BECKER,59  RUE LOUIS BECKER ,43,45.7652834,4.8696742,38,151,1413,8.418358251482356
856,RUE LOUIS BECKER,  99 RUE LOUIS BECKER ,18,45.7653259,4.874332,40,118,1169,3.2137344654365485
857,RUE LOUIS BECKER,  101 RUE LOUIS BECKER ,17,45.7653292,4.8746217,40,118,1169,3.035193661801184
858,RUE LOUIS BECKER,  103 RUE LOUIS BECKER ,18,45.7653315,4.8749718,40,118,1169,3.2137344654365485
859,RUE LOUIS BECKER,145  RUE LOUIS BECKER ,26,45.7653671,4.878785,42,139,1044,-2.2531484523018777
860,RUE H. KAHN BAT B,  67 RUE H. KAHN BAT B ,3,45.7670193,4.8762139,43,75,1080,0.40423435872459834
861,RUE H. KAHN BAT C,  67 RUE H. KAHN BAT C ,4,45.7670193,4.8762139,43,75,1080,0.5389791449661311
862,RUE HIPPOLYTE KAHN,67  RUE HIPPOLYTE KAHN ,4,45.7670193,4.8762139,43,75,1080,0.5389791449661311
863,RUE HIPPOLYTE KAHN,68 RUE HIPPOLYTE KAHN ,2,45.7678203,4.8757255,36,114,916,0.4872554985817586
864,ESPLANADE AGNES VARDA,  10 ESPLANADE AGNES VARDA ,33,45.7706138,4.8774974,36,114,916,8.039715726599017
865,AVENUE HENRI BARBUSSE,41  AVENUE HENRI BARBUSSE ,47,45.7671697,4.8797485,42,139,1044,-4.072999125314933
866,AVENUE HENRI BARBUSSE,41  AVENUE HENRI BARBUSSE ,1,45.7671697,4.8797485,42,139,1044,-0.08665955585776451
867,AVENUE HENRI BARBUSSE,40  AVENUE HENRI BARBUSSE ,46,45.7672433,4.8793817,42,139,1044,-3.9863395694571677
868,AVENUE HENRI BARBUSSE,37  AVENUE HENRI BARBUSSE ,44,45.7673392,4.8797389,42,139,1044,-3.8130204577416382
869,AVENUE HENRI BARBUSSE,36  AVENUE HENRI BARBUSSE ,49,45.7674146,4.8793733,42,139,1044,-4.2463182370304615
870,AVENUE HENRI BARBUSSE,33  AVENUE HENRI BARBUSSE ,46,45.7675249,4.8797285,42,139,1044,-3.9863395694571677
871,AVENUE HENRI BARBUSSE,32  AVENUE HENRI BARBUSSE ,51,45.7676112,4.879362,42,139,1044,-4.41963734874599
872,AVENUE HENRI BARBUSSE,29  AVENUE HENRI BARBUSSE ,50,45.767716,4.8797169,42,139,1044,-4.332977792888226
873,AVENUE HENRI BARBUSSE,28  AVENUE HENRI BARBUSSE ,48,45.7677978,4.8793516,42,139,1044,-4.159658681172697
874,AVENUE HENRI BARBUSSE,28  AVENUE HENRI BARBUSSE ,1,45.7677978,4.8793516,42,139,1044,-0.08665955585776451
875,AVENUE HENRI BARBUSSE,25  AVENUE HENRI BARBUSSE ,48,45.7678973,4.8797064,42,139,1044,-4.159658681172697
876,AVENUE HENRI BARBUSSE,22  AVENUE HENRI BARBUSSE ,45,45.7683486,4.8793215,45,118,926,11.84173361397427
877,AVENUE HENRI BARBUSSE,22  AVENUE HENRI BARBUSSE ,2,45.7683486,4.8793215,45,118,926,0.5262992717321898
878,AVENUE HENRI BARBUSSE,15  AVENUE HENRI BARBUSSE ,78,45.7685238,4.8796775,45,118,926,20.5256715975554
879,AVENUE HENRI BARBUSSE,15  AVENUE HENRI BARBUSSE ,1,45.7685238,4.8796775,45,118,926,0.2631496358660949
880,AVENUE HENRI BARBUSSE,18  AVENUE HENRI BARBUSSE ,18,45.7685389,4.8793073,45,118,926,4.736693445589708
881,AVENUE HENRI BARBUSSE,14  AVENUE HENRI BARBUSSE ,17,45.7687229,4.8792943,45,118,926,4.473543809723614
882,AVENUE HENRI BARBUSSE,11  AVENUE HENRI BARBUSSE ,20,45.7687258,4.8796586,45,118,926,5.262992717321898
883,AVENUE HENRI BARBUSSE,6  AVENUE HENRI BARBUSSE ,38,45.7687749,4.8791954,45,118,926,9.999686162911607
884,AVENUE HENRI BARBUSSE,10  AVENUE HENRI BARBUSSE ,14,45.7688896,4.8792922,45,118,926,3.684094902125329
885,AVENUE HENRI BARBUSSE,7  AVENUE HENRI BARBUSSE ,21,45.7689206,4.8796472,45,118,926,5.526142353187993
886,AVENUE HENRI BARBUSSE,3  AVENUE HENRI BARBUSSE ,47,45.7691198,4.879636,45,118,926,12.368032885706462
887,AVENUE ARISTIDE BRIAND,3  AVENUE ARISTIDE BRIAND ,29,45.7669315,4.8799876,42,139,1044,-2.513127119875171
888,RUE PAUL VERLAINE,  68 RUE PAUL VERLAINE ,1,45.7626386,4.8805789,50,135,1278,0.23014541676669523
889,RUE PAUL VERLAINE,  68 RUE PAUL VERLAINE ,8,45.7626386,4.8805789,50,135,1278,1.8411633341335618
890,RUE PAUL VERLAINE,  53 RUE PAUL VERLAINE ,14,45.7652955,4.8804312,46,150,1197,4.40961188912729
891,RUE PAUL VERLAINE,  19 RUE PAUL VERLAINE ,25,45.7681148,4.8804371,46,150,1197,7.87430694487016
892,RUE PAUL VERLAINE,  12 RUE PAUL VERLAINE ,14,45.7686777,4.8801152,45,118,926,3.684094902125329
893,RUE PAUL VERLAINE,10  RUE PAUL VERLAINE ,14,45.7688019,4.8801194,45,118,926,3.684094902125329
894,RUE PAUL VERLAINE,4 RUE PAUL VERLAINE ,1,45.7691485,4.8801299,45,118,926,0.2631496358660949
895,ET 3 RUE CLEMENT MICHUT,  1 ET 3 RUE CLEMENT MICHUT ,20,45.7682984,4.8816854,46,150,1197,6.299445555896129
896,ET 7 RUE CLEMENT MICHUT,  5 ET 7 RUE CLEMENT MICHUT ,20,45.7681429,4.8816646,46,150,1197,6.299445555896129
897,RUE CLEMENT MICHUT,"  33, RUE CLEMENT MICHUT ",22,45.7663624,4.8814341,49,144,1237,0.5233875584552097
898,RUE CLEMENT MICHUT,"  29, RUE CLEMENT MICHUT ",11,45.7666069,4.8814656,49,144,1237,0.26169377922760484
899,RUE CLEMENT MICHUT,  26 RUE CLEMENT MICHUT ,17,45.7668539,4.8813427,46,150,1197,5.354528722511709
900,RUE CLEMENT MICHUT,  22 RUE CLEMENT MICHUT ,16,45.7671119,4.8813747,46,150,1197,5.039556444716903
901,RUE CLEMENT MICHUT,  22 RUE CLEMENT MICHUT ,1,45.7671119,4.8813747,46,150,1197,0.3149722777948064
902,RUE CLEMENT MICHUT,  15 RUE CLEMENT MICHUT ,20,45.7676127,4.8815938,46,150,1197,6.299445555896129
903,RUE CLEMENT MICHUT,  11 RUE CLEMENT MICHUT ,12,45.7678527,4.8816238,46,150,1197,3.7796673335376774
904,RUE CLÉMENT MICHUT,"  34, RUE CLÉMENT MICHUT ",17,45.7663232,4.8812602,46,150,1197,5.354528722511709
905,RUE RUE DU QUATRE-AOUT,65 RUE RUE DU QUATRE-AOUT ,40,45.7648758,4.8806486,50,135,1278,9.20581667066781
906,RUE RUE PAUL VERLAINE,67 RUE RUE PAUL VERLAINE ,22,45.764028,4.8806043,50,135,1278,5.063199168867295
907,RUE DES MURIERS,  4 RUE DES MURIERS ,17,45.7625077,4.8809168,51,135,1194,4.032341586076223
908,RUE CHARLES MONTALAND,1 RUE CHARLES MONTALAND ,21,45.7645921,4.881832,51,135,1194,4.981127841623569
909,R CHARLES MONTALAND,3 R CHARLES MONTALAND ,7,45.7643978,4.8821207,51,135,1194,1.6603759472078563
910,RUE MICHEL SERVET,44  RUE MICHEL SERVET ,46,45.7655652,4.8788999,42,139,1044,-3.9863395694571677
911,RUE MICHEL SERVET,42  RUE MICHEL SERVET ,43,45.7657391,4.8788916,42,139,1044,-3.726360901883874
912,RUE MICHEL SERVET,40  RUE MICHEL SERVET ,45,45.7659276,4.8788775,42,139,1044,-3.8996800135994034
913,RUE MICHEL SERVET,38  RUE MICHEL SERVET ,45,45.7664391,4.8788489,42,139,1044,-3.8996800135994034
914,RUE MICHEL SERVET,36  RUE MICHEL SERVET ,45,45.7666083,4.878844,42,139,1044,-3.8996800135994034
915,RUE MICHEL SERVET,34  RUE MICHEL SERVET ,45,45.7667687,4.8788391,42,139,1044,-3.8996800135994034
916,RUE MICHEL SERVET,34  RUE MICHEL SERVET ,1,45.7667687,4.8788391,42,139,1044,-0.08665955585776451
917,RUE MICHEL SERVET,32  RUE MICHEL SERVET ,42,45.7669382,4.8788295,42,139,1044,-3.6397013460261096
918,RUE MICHEL SERVET,32  RUE MICHEL SERVET ,1,45.7669382,4.8788295,42,139,1044,-0.08665955585776451
919,RUE MICHEL SERVET,  30 RUE MICHEL SERVET ,12,45.7673483,4.8788099,42,139,1044,-1.0399146702931743
920,RUE MICHEL SERVET,  28 RUE MICHEL SERVET ,17,45.7674538,4.8788045,42,139,1044,-1.473212449581997
921,RUE MICHEL SERVET,  26 RUE MICHEL SERVET ,1,45.7675999,4.8787966,42,139,1044,-0.08665955585776451
922,RUE MICHEL SERVET,  24 RUE MICHEL SERVET ,17,45.7677486,4.8787901,42,139,1044,-1.473212449581997
923,RUE MICHEL SERVET,  22 RUE MICHEL SERVET ,10,45.7678505,4.8787845,42,139,1044,-0.8665955585776451
924,RUE SULLY PRUDHOMME,6  RUE SULLY PRUDHOMME ,34,45.766133,4.8787171,42,139,1044,-2.946424899163994
925,RUE SULLY PRUDHOMME,5  RUE SULLY PRUDHOMME ,27,45.7662314,4.8787025,42,139,1044,-2.339808008159642
926,RUE MALHERBE,6  RUE MALHERBE ,35,45.7671381,4.8786664,42,139,1044,-3.033084455021758
927,RUE MALHERBE,6  RUE MALHERBE ,1,45.7671381,4.8786664,42,139,1044,-0.08665955585776451
928,RUE MALHERBE,6  RUE MALHERBE ,1,45.7671381,4.8786664,42,139,1044,-0.08665955585776451
929,RUE JEAN BOURGEY,"  31, RUE JEAN BOURGEY ",4,45.7696768,4.8803744,14,96,1035,0.7988875785096541
930,RUE JEAN BOURGEY,  28 RUE JEAN BOURGEY ,1,45.7700935,4.8802856,14,96,1035,0.19972189462741352
931,RUE JEAN BOURGEY,28 RUE JEAN BOURGEY ,1,45.7700935,4.8802856,14,96,1035,0.19972189462741352
932,RUE RUE FRANCIS DE PRESSENSE,182 RUE RUE FRANCIS DE PRESSENSE ,1,45.7709153,4.8854492,12,143,1156,0.26058324699040314
933,RUE RUE FRANCIS DE PRESSENSE,147 RUE RUE FRANCIS DE PRESSENSE ,4,45.7716373,4.8817476,14,96,1035,0.7988875785096541
934,RUE RUE FRANCIS DE PRESSENSE,145 RUE RUE FRANCIS DE PRESSENSE ,8,45.7718898,4.8816223,14,96,1035,1.5977751570193082
935,RUE RUE EDOUARD VAILLANT,82 RUE RUE EDOUARD VAILLANT ,9,45.7727471,4.8807737,14,96,1035,1.7974970516467215
936,RUE RUE ROBERT DESNOS,1 RUE RUE ROBERT DESNOS ,14,45.772634,4.8803193,14,96,1035,2.7961065247837893
937,RUE GEOFFRAY,14 RUE GEOFFRAY ,27,45.774058,4.8819446,15,141,1159,6.5385439100642815
938,RUE COLONEL KLOBB,  8 RUE COLONEL KLOBB ,4,45.7746435,4.8812939,15,141,1159,0.9686731718613751
